CustomerID,TotalRevenue,TotalOrders,TotalQuantity,FirstPurchase,LastPurchase,AverageOrderValue,CustomerTenure,PurchaseFrequency,RevenueBand,CustomerType,Recency,R_Score,F_Score,M_Score,RFM_Score,EstimatedCLV
17669.0,3406.7200000000003,7,1916,2011-04-04 10:11:00,2011-10-28 08:53:00,486.67428571428576,206,0.03398058252427184,"£2,501–£5,000",Repeat,43,3,5,5,13,3406.72
17670.0,205.7,1,110,2011-04-26 09:12:00,2011-04-26 09:12:00,205.7,1,1.0,£0–£500,One-Time,228,1,2,1,4,205.7
17671.0,1572.71,4,772,2010-12-09 14:27:00,2011-11-24 12:21:00,393.1775,349,0.011461318051575931,"£1,001–£2,500",Repeat,16,4,4,4,12,1572.71
17672.0,3178.17,2,1690,2011-02-03 13:29:00,2011-10-20 14:18:00,1589.085,259,0.007722007722007722,"£2,501–£5,000",Repeat,50,3,3,5,11,3178.17
17673.0,1594.97,6,1462,2011-01-23 15:16:00,2011-12-08 12:50:00,265.8283333333333,318,0.018867924528301886,"£1,001–£2,500",Repeat,2,5,5,4,14,1594.9699999999998
17674.0,551.04,2,672,2010-12-06 10:20:00,2011-09-26 13:35:00,275.52,294,0.006802721088435374,"£501–£1,000",Repeat,74,2,3,3,8,551.04
17675.0,20374.28,31,8360,2010-12-07 13:22:00,2011-12-08 18:03:00,657.2348387096774,366,0.08469945355191257,"Above £10,000",Repeat,1,5,5,5,15,20374.280000000002
17676.0,1371.18,6,922,2010-12-08 13:49:00,2011-12-05 15:16:00,228.53,362,0.016574585635359115,"£1,001–£2,500",Repeat,4,5,5,4,14,1371.18
17677.0,16345.38,30,9772,2010-12-06 08:42:00,2011-12-08 09:56:00,544.846,367,0.08174386920980926,"Above £10,000",Repeat,2,5,5,5,15,16345.38
17678.0,298.11,1,207,2011-03-21 11:52:00,2011-03-21 11:52:00,298.11,1,1.0,£0–£500,One-Time,264,1,2,2,5,298.11
17679.0,1992.1100000000001,2,729,2011-09-15 10:35:00,2011-10-18 07:43:00,996.0550000000001,32,0.0625,"£1,001–£2,500",Repeat,53,3,3,4,10,1992.1100000000001
17680.0,184.4,1,96,2011-11-16 12:42:00,2011-11-16 12:42:00,184.4,1,1.0,£0–£500,One-Time,24,4,2,1,7,184.4
17682.0,2474.33,6,1367,2010-12-06 13:35:00,2011-11-29 15:59:00,412.3883333333333,358,0.01675977653631285,"£1,001–£2,500",Repeat,10,5,5,5,15,2474.33
17684.0,239.41,1,145,2011-10-27 11:10:00,2011-10-27 11:10:00,239.41,1,1.0,£0–£500,One-Time,44,3,2,1,6,239.41
17685.0,3155.83,7,1907,2010-12-02 14:42:00,2011-11-23 11:36:00,450.8328571428571,355,0.01971830985915493,"£2,501–£5,000",Repeat,17,4,5,5,14,3155.83
17686.0,5739.46,7,2478,2011-02-10 10:18:00,2011-12-02 15:39:00,819.9228571428572,295,0.023728813559322035,"£5,001–£10,000",Repeat,7,5,5,5,15,5739.46
17690.0,4726.8,15,1769,2010-12-01 16:15:00,2011-11-09 15:17:00,315.12,342,0.043859649122807015,"£2,501–£5,000",Repeat,30,4,5,5,14,4726.8
17691.0,290.40000000000003,2,134,2010-12-06 11:10:00,2010-12-16 17:20:00,145.20000000000002,10,0.2,£0–£500,Repeat,358,1,3,2,6,290.4000000000001
17692.0,740.9399999999999,4,672,2010-12-15 13:37:00,2011-08-04 14:01:00,185.23499999999999,232,0.017241379310344827,"£501–£1,000",Repeat,127,2,4,3,9,740.9399999999999
17693.0,200.47,1,231,2011-07-25 15:48:00,2011-07-25 15:48:00,200.47,1,1.0,£0–£500,One-Time,137,2,2,1,5,200.47
17694.0,283.12,1,184,2011-07-21 12:00:00,2011-07-21 12:00:00,283.12,1,1.0,£0–£500,One-Time,142,2,2,2,6,283.12
17695.0,765.34,2,779,2011-06-21 12:35:00,2011-07-31 10:40:00,382.67,39,0.05128205128205128,"£501–£1,000",Repeat,132,2,3,3,8,765.34
17696.0,2285.71,8,1756,2010-12-10 09:51:00,2011-11-01 13:43:00,285.71375,326,0.024539877300613498,"£1,001–£2,500",Repeat,38,3,5,5,13,2285.71
17697.0,338.95,1,93,2011-04-17 15:40:00,2011-04-17 15:40:00,338.95,1,1.0,£0–£500,One-Time,236,1,2,2,5,338.95
17698.0,154.95,1,93,2011-03-24 11:34:00,2011-03-24 11:34:00,154.95,1,1.0,£0–£500,One-Time,261,1,2,1,4,154.95
17700.0,2534.64,4,1266,2011-03-03 16:34:00,2011-11-23 11:51:00,633.66,264,0.015151515151515152,"£2,501–£5,000",Repeat,17,4,4,5,13,2534.6400000000003
17701.0,417.95,1,109,2011-04-01 12:25:00,2011-04-01 12:25:00,417.95,1,1.0,£0–£500,One-Time,253,1,2,2,5,417.95
17702.0,1824.37,4,1353,2011-05-17 16:23:00,2011-11-09 16:03:00,456.0925,175,0.022857142857142857,"£1,001–£2,500",Repeat,30,4,4,4,12,1824.37
17703.0,798.74,3,590,2011-07-24 13:30:00,2011-11-04 15:51:00,266.24666666666667,103,0.02912621359223301,"£501–£1,000",Repeat,35,3,4,3,10,798.74
17704.0,885.19,2,343,2011-04-14 09:28:00,2011-06-24 09:40:00,442.595,71,0.028169014084507043,"£501–£1,000",Repeat,169,2,3,3,8,885.19
17705.0,1823.52,9,963,2011-02-11 10:57:00,2011-12-06 13:45:00,202.61333333333334,298,0.030201342281879196,"£1,001–£2,500",Repeat,3,5,5,4,14,1823.5200000000002
17706.0,10504.49,17,3899,2010-12-08 11:02:00,2011-12-05 13:34:00,617.9111764705882,362,0.04696132596685083,"Above £10,000",Repeat,4,5,5,5,15,10504.49
17707.0,152.4,2,144,2011-01-07 13:30:00,2011-06-07 15:03:00,76.2,151,0.013245033112582781,£0–£500,Repeat,185,1,3,1,5,152.40000000000003
17708.0,263.33,2,90,2011-01-19 10:09:00,2011-06-05 10:12:00,131.665,137,0.014598540145985401,£0–£500,Repeat,188,1,3,2,6,263.33
17709.0,137.45,1,17,2011-06-23 11:55:00,2011-06-23 11:55:00,137.45,1,1.0,£0–£500,One-Time,170,2,2,1,5,137.45
17711.0,385.1,2,246,2011-02-23 11:32:00,2011-11-29 11:40:00,192.55,279,0.007168458781362007,£0–£500,Repeat,11,5,3,2,10,385.1
17712.0,522.91,1,215,2011-10-26 12:28:00,2011-10-26 12:28:00,522.91,1,1.0,"£501–£1,000",One-Time,45,3,2,3,8,522.91
17714.0,153.0,1,92,2011-01-23 10:32:00,2011-01-23 10:32:00,153.0,1,1.0,£0–£500,One-Time,321,1,2,1,4,153.0
17715.0,326.4,1,384,2011-05-23 12:32:00,2011-05-23 12:32:00,326.4,1,1.0,£0–£500,One-Time,201,1,2,2,5,326.4
17716.0,5655.99,11,3072,2011-03-17 10:38:00,2011-11-17 12:00:00,514.180909090909,245,0.044897959183673466,"£5,001–£10,000",Repeat,23,4,5,5,14,5655.989999999999
17718.0,139.35,1,83,2011-04-21 13:39:00,2011-04-21 13:39:00,139.35,1,1.0,£0–£500,One-Time,232,1,2,1,4,139.35
17719.0,5396.04,15,2466,2011-03-29 11:29:00,2011-11-02 10:36:00,359.736,217,0.06912442396313365,"£5,001–£10,000",Repeat,38,3,5,5,13,5396.04
17720.0,1195.94,4,576,2010-12-07 10:43:00,2011-11-13 15:04:00,298.985,341,0.011730205278592375,"£1,001–£2,500",Repeat,26,4,4,4,12,1195.94
17722.0,2424.04,4,1595,2010-12-08 12:41:00,2011-09-04 15:22:00,606.01,270,0.014814814814814815,"£1,001–£2,500",Repeat,96,2,4,5,11,2424.0400000000004
17723.0,3276.4000000000005,6,792,2011-05-09 14:44:00,2011-08-04 18:37:00,546.0666666666667,87,0.06896551724137931,"£2,501–£5,000",Repeat,127,2,5,5,12,3276.4
17724.0,1033.0,3,300,2011-07-24 13:26:00,2011-09-29 15:26:00,344.3333333333333,67,0.04477611940298507,"£1,001–£2,500",Repeat,71,3,4,4,11,1033.0
17725.0,3439.08,11,2162,2011-03-17 19:47:00,2011-11-23 16:34:00,312.64363636363635,250,0.044,"£2,501–£5,000",Repeat,16,4,5,5,14,3439.0799999999995
17727.0,1060.25,1,645,2011-11-24 17:06:00,2011-11-24 17:06:00,1060.25,1,1.0,"£1,001–£2,500",One-Time,15,4,2,4,10,1060.25
17728.0,2876.01,3,1469,2011-09-14 11:39:00,2011-12-06 08:52:00,958.6700000000001,82,0.036585365853658534,"£2,501–£5,000",Repeat,4,5,4,5,14,2876.0099999999998
17730.0,5298.4800000000005,13,3576,2011-01-17 14:49:00,2011-12-06 15:43:00,407.5753846153847,323,0.04024767801857585,"£5,001–£10,000",Repeat,3,5,5,5,15,5298.4800000000005
17731.0,1240.11,4,493,2011-06-09 14:18:00,2011-09-21 15:02:00,310.0275,104,0.038461538461538464,"£1,001–£2,500",Repeat,79,2,4,4,10,1240.11
17732.0,303.97,1,93,2010-12-02 09:29:00,2010-12-02 09:29:00,303.97,1,1.0,£0–£500,One-Time,373,1,2,2,5,303.97
17733.0,692.19,2,463,2011-03-23 09:54:00,2011-11-01 08:16:00,346.095,222,0.009009009009009009,"£501–£1,000",Repeat,39,3,3,3,9,692.19
17734.0,700.63,3,422,2011-04-20 10:04:00,2011-10-17 12:33:00,233.54333333333332,180,0.016666666666666666,"£501–£1,000",Repeat,54,3,4,3,10,700.63
17735.0,13110.02,19,8439,2010-12-07 10:32:00,2011-12-07 16:47:00,690.001052631579,365,0.052054794520547946,"Above £10,000",Repeat,2,5,5,5,15,13110.020000000002
17736.0,377.44,3,238,2011-08-18 14:33:00,2011-11-30 15:36:00,125.81333333333333,104,0.028846153846153848,£0–£500,Repeat,9,5,4,2,11,377.44000000000005
17737.0,168.24,2,108,2011-10-12 14:42:00,2011-11-30 15:16:00,84.12,49,0.04081632653061224,£0–£500,Repeat,9,5,3,1,9,168.23999999999998
17738.0,1879.05,4,1029,2011-03-02 16:26:00,2011-11-20 15:05:00,469.7625,262,0.015267175572519083,"£1,001–£2,500",Repeat,19,4,4,4,12,1879.05
17739.0,2791.35,7,861,2010-12-14 14:26:00,2011-11-28 09:12:00,398.7642857142857,348,0.020114942528735632,"£2,501–£5,000",Repeat,12,5,5,5,15,2791.35
17742.0,355.11,2,89,2011-01-11 10:04:00,2011-08-18 15:28:00,177.555,219,0.0091324200913242,£0–£500,Repeat,113,2,3,2,7,355.10999999999996
17744.0,2322.4,6,3412,2010-12-16 14:17:00,2011-12-06 12:11:00,387.06666666666666,354,0.01694915254237288,"£1,001–£2,500",Repeat,4,5,5,5,15,2322.4
17746.0,110.25,1,29,2011-04-13 14:31:00,2011-04-13 14:31:00,110.25,1,1.0,£0–£500,One-Time,240,1,2,1,4,110.25
17747.0,71.4,1,12,2011-08-19 08:13:00,2011-08-19 08:13:00,71.4,1,1.0,£0–£500,One-Time,113,2,2,1,5,71.4
17749.0,674.52,2,320,2011-03-28 13:39:00,2011-06-14 15:45:00,337.26,78,0.02564102564102564,"£501–£1,000",Repeat,178,2,3,3,8,674.5199999999999
17750.0,1710.45,9,3747,2011-06-28 15:44:00,2011-12-04 14:09:00,190.05,158,0.056962025316455694,"£1,001–£2,500",Repeat,5,5,5,4,14,1710.45
17752.0,80.64,1,192,2010-12-15 16:19:00,2010-12-15 16:19:00,80.64,1,1.0,£0–£500,One-Time,359,1,2,1,4,80.64
17754.0,1664.65,5,1816,2011-03-24 13:54:00,2011-12-09 11:20:00,332.93,259,0.019305019305019305,"£1,001–£2,500",Repeat,1,5,4,4,13,1664.65
17757.0,5593.39,30,3318,2010-12-02 17:17:00,2011-12-08 15:31:00,186.44633333333334,370,0.08108108108108109,"£5,001–£10,000",Repeat,1,5,5,5,15,5593.39
17758.0,3408.2000000000003,8,2054,2011-04-03 15:22:00,2011-11-20 14:45:00,426.02500000000003,230,0.034782608695652174,"£2,501–£5,000",Repeat,19,4,5,5,14,3408.2000000000003
17759.0,819.96,3,697,2011-06-23 13:35:00,2011-11-22 16:02:00,273.32,152,0.019736842105263157,"£501–£1,000",Repeat,17,4,4,3,11,819.9599999999999
17760.0,287.59,2,239,2010-12-01 15:08:00,2011-11-18 10:56:00,143.795,351,0.005698005698005698,£0–£500,Repeat,22,4,3,2,9,287.59
17761.0,712.78,1,398,2011-11-07 10:23:00,2011-11-07 10:23:00,712.78,1,1.0,"£501–£1,000",One-Time,33,4,2,3,9,712.78
17763.0,15.0,1,12,2011-03-21 14:25:00,2011-03-21 14:25:00,15.0,1,1.0,£0–£500,One-Time,263,1,2,1,4,15.0
17764.0,772.55,2,351,2011-05-12 16:11:00,2011-10-20 11:03:00,386.275,160,0.0125,"£501–£1,000",Repeat,51,3,3,3,9,772.55
17765.0,367.63,3,143,2011-03-28 11:58:00,2011-07-04 12:41:00,122.54333333333334,98,0.030612244897959183,£0–£500,Repeat,159,2,4,2,8,367.63
17767.0,271.2,1,128,2011-11-24 14:42:00,2011-11-24 14:42:00,271.2,1,1.0,£0–£500,One-Time,15,4,2,2,8,271.2
17768.0,2081.9,3,1122,2011-06-26 13:46:00,2011-12-01 13:22:00,693.9666666666667,157,0.01910828025477707,"£1,001–£2,500",Repeat,8,5,4,5,14,2081.9
17769.0,3957.43,10,1850,2011-01-23 11:15:00,2011-11-27 11:18:00,395.743,308,0.032467532467532464,"£2,501–£5,000",Repeat,13,5,5,5,15,3957.4299999999994
17770.0,1143.27,5,365,2011-03-02 13:35:00,2011-05-25 12:34:00,228.654,83,0.060240963855421686,"£1,001–£2,500",Repeat,199,1,4,4,9,1143.27
17771.0,245.81,2,287,2011-01-20 14:13:00,2011-10-14 11:43:00,122.905,266,0.007518796992481203,£0–£500,Repeat,57,3,3,1,7,245.80999999999997
17772.0,173.45,2,55,2011-11-29 10:57:00,2011-11-29 11:05:00,86.725,1,2.0,£0–£500,Repeat,11,5,3,1,9,173.45
17774.0,1213.73,4,508,2011-02-07 13:13:00,2011-09-04 12:49:00,303.4325,208,0.019230769230769232,"£1,001–£2,500",Repeat,97,2,4,4,10,1213.73
17775.0,56.4,1,72,2011-03-30 10:50:00,2011-03-30 10:50:00,56.4,1,1.0,£0–£500,One-Time,255,1,2,1,4,56.4
17777.0,647.56,3,501,2011-08-31 14:35:00,2011-11-15 12:02:00,215.85333333333332,75,0.04,"£501–£1,000",Repeat,25,4,4,3,11,647.56
17779.0,650.32,3,396,2011-07-19 12:19:00,2011-11-18 14:15:00,216.77333333333334,122,0.02459016393442623,"£501–£1,000",Repeat,21,4,4,3,11,650.3199999999999
17781.0,188.02,2,34,2011-03-31 19:54:00,2011-07-03 16:00:00,94.01,93,0.021505376344086023,£0–£500,Repeat,159,2,3,1,6,188.02
17783.0,283.47,2,354,2011-04-06 10:07:00,2011-09-28 16:07:00,141.735,175,0.011428571428571429,£0–£500,Repeat,72,3,3,2,8,283.47
17785.0,131.94,1,67,2011-10-17 13:43:00,2011-10-17 13:43:00,131.94,1,1.0,£0–£500,One-Time,53,3,2,1,6,131.94
17786.0,266.85,2,195,2011-01-26 14:35:00,2011-09-15 12:51:00,133.425,231,0.008658008658008658,£0–£500,Repeat,85,2,3,2,7,266.85
17787.0,1817.54,4,896,2010-12-03 13:43:00,2011-07-10 11:24:00,454.385,218,0.01834862385321101,"£1,001–£2,500",Repeat,153,2,4,4,10,1817.54
17788.0,1117.9,2,211,2011-08-02 10:38:00,2011-09-27 10:09:00,558.95,55,0.03636363636363636,"£1,001–£2,500",Repeat,74,2,3,4,9,1117.9
17789.0,225.9,1,74,2011-03-03 13:14:00,2011-03-03 13:14:00,225.9,1,1.0,£0–£500,One-Time,281,1,2,1,4,225.9
17790.0,1964.3,14,835,2010-12-10 10:47:00,2011-11-13 11:30:00,140.30714285714285,338,0.04142011834319527,"£1,001–£2,500",Repeat,27,4,5,4,13,1964.3
17791.0,106.1,1,46,2011-11-10 12:09:00,2011-11-10 12:09:00,106.1,1,1.0,£0–£500,One-Time,30,4,2,1,7,106.1
17793.0,300.34,1,226,2011-11-14 14:24:00,2011-11-14 14:24:00,300.34,1,1.0,£0–£500,One-Time,25,4,2,2,8,300.34
17795.0,342.83,2,305,2011-03-20 12:02:00,2011-06-13 12:36:00,171.415,85,0.023529411764705882,£0–£500,Repeat,180,1,3,2,6,342.83
17796.0,690.0,4,176,2010-12-05 12:23:00,2011-10-30 15:38:00,172.5,329,0.0121580547112462,"£501–£1,000",Repeat,40,3,4,3,10,690.0
17797.0,780.43,3,498,2011-06-10 11:29:00,2011-11-17 13:21:00,260.1433333333333,160,0.01875,"£501–£1,000",Repeat,22,4,4,3,11,780.43
17799.0,3039.17,10,1753,2010-12-13 13:10:00,2011-11-17 15:16:00,303.91700000000003,339,0.029498525073746312,"£2,501–£5,000",Repeat,22,4,5,5,14,3039.17
17800.0,1187.21,9,732,2011-01-09 13:50:00,2011-11-02 12:57:00,131.91222222222223,296,0.030405405405405407,"£1,001–£2,500",Repeat,37,3,5,4,12,1187.21
17802.0,1285.04,3,752,2010-12-02 13:44:00,2011-09-18 14:56:00,428.34666666666664,290,0.010344827586206896,"£1,001–£2,500",Repeat,82,2,4,4,10,1285.04
17805.0,512.31,1,478,2011-09-27 11:49:00,2011-09-27 11:49:00,512.31,1,1.0,"£501–£1,000",One-Time,74,2,2,3,7,512.31
17806.0,546.04,1,727,2011-11-28 14:12:00,2011-11-28 14:12:00,546.04,1,1.0,"£501–£1,000",One-Time,11,5,2,3,10,546.04
17809.0,5411.91,12,2057,2010-12-01 09:41:00,2011-11-23 12:59:00,450.9925,357,0.03361344537815126,"£5,001–£10,000",Repeat,16,4,5,5,14,5411.91
17811.0,7761.82,39,4146,2011-01-10 10:58:00,2011-12-05 13:46:00,199.02102564102563,329,0.11854103343465046,"£5,001–£10,000",Repeat,4,5,5,5,15,7761.82
17812.0,699.81,4,329,2010-12-06 15:27:00,2011-11-27 11:47:00,174.9525,355,0.011267605633802818,"£501–£1,000",Repeat,13,5,4,3,12,699.81
17813.0,1698.07,5,752,2011-09-29 15:57:00,2011-11-25 16:13:00,339.614,57,0.08771929824561403,"£1,001–£2,500",Repeat,14,4,4,4,12,1698.0699999999997
17816.0,36.56,4,30,2010-12-09 14:10:00,2011-11-03 11:34:00,9.14,328,0.012195121951219513,£0–£500,Repeat,37,3,4,1,8,36.56
17817.0,387.68,3,67,2011-03-07 17:30:00,2011-12-05 14:39:00,129.22666666666666,272,0.011029411764705883,£0–£500,Repeat,4,5,4,2,11,387.68
17819.0,3704.87,7,1031,2010-12-03 14:26:00,2011-09-29 10:52:00,529.2671428571429,299,0.023411371237458192,"£2,501–£5,000",Repeat,72,3,5,5,13,3704.8699999999994
17824.0,298.4,1,408,2011-10-19 14:14:00,2011-10-19 14:14:00,298.4,1,1.0,£0–£500,One-Time,51,3,2,2,7,298.4
17827.0,1987.33,5,1240,2010-12-10 10:18:00,2011-12-04 15:00:00,397.466,359,0.013927576601671309,"£1,001–£2,500",Repeat,5,5,4,4,13,1987.33
17828.0,1820.09,4,667,2011-06-08 08:31:00,2011-11-17 08:41:00,455.0225,162,0.024691358024691357,"£1,001–£2,500",Repeat,23,4,4,4,12,1820.0899999999997
17829.0,889.24,1,496,2011-02-14 12:46:00,2011-02-14 12:46:00,889.24,1,1.0,"£501–£1,000",One-Time,299,1,2,3,6,889.24
17830.0,398.7,3,92,2011-02-24 10:15:00,2011-12-08 12:28:00,132.9,287,0.010452961672473868,£0–£500,Repeat,2,5,4,2,11,398.70000000000005
17831.0,35.400000000000006,1,12,2011-11-06 15:09:00,2011-11-06 15:09:00,35.400000000000006,1,1.0,£0–£500,One-Time,33,4,2,1,7,35.400000000000006
17832.0,155.37,1,208,2011-10-21 11:43:00,2011-10-21 11:43:00,155.37,1,1.0,£0–£500,One-Time,50,3,2,1,6,155.37
17835.0,342.24,3,344,2011-11-16 16:30:00,2011-12-07 11:48:00,114.08,20,0.15,£0–£500,Repeat,3,5,4,2,11,342.23999999999995
17836.0,110.21000000000001,1,88,2011-10-23 16:13:00,2011-10-23 16:13:00,110.21000000000001,1,1.0,£0–£500,One-Time,47,3,2,1,6,110.21000000000001
17837.0,1541.23,8,510,2011-06-29 16:44:00,2011-10-28 16:13:00,192.65375,120,0.06666666666666667,"£1,001–£2,500",Repeat,42,3,5,4,12,1541.23
17838.0,2720.8,5,1831,2010-12-02 15:55:00,2011-11-13 11:20:00,544.1600000000001,345,0.014492753623188406,"£2,501–£5,000",Repeat,27,4,4,5,13,2720.8000000000006
17839.0,318.15,1,257,2011-10-28 17:27:00,2011-10-28 17:27:00,318.15,1,1.0,£0–£500,One-Time,42,3,2,2,7,318.15
17841.0,40519.84,124,22834,2010-12-01 14:41:00,2011-12-08 12:07:00,326.77290322580643,371,0.33423180592991913,"Above £10,000",Repeat,2,5,5,5,15,40519.84
17843.0,205.48,1,113,2011-02-09 15:33:00,2011-02-09 15:33:00,205.48,1,1.0,£0–£500,One-Time,303,1,2,1,4,205.48
17844.0,51.559999999999995,1,52,2011-08-25 11:27:00,2011-08-25 11:27:00,51.559999999999995,1,1.0,£0–£500,One-Time,107,2,2,1,5,51.559999999999995
17846.0,2033.1,1,1,2011-09-15 15:20:00,2011-09-15 15:20:00,2033.1,1,1.0,"£1,001–£2,500",One-Time,85,2,2,4,8,2033.1
17848.0,901.1999999999999,9,398,2010-12-16 18:38:00,2011-09-19 16:49:00,100.13333333333333,276,0.03260869565217391,"£501–£1,000",Repeat,81,2,5,3,10,901.1999999999999
17849.0,605.8000000000001,4,114,2011-01-10 11:59:00,2011-05-05 13:46:00,151.45000000000002,115,0.034782608695652174,"£501–£1,000",Repeat,218,1,4,3,8,605.8000000000001
17850.0,5391.21,34,1733,2010-12-01 08:26:00,2010-12-02 15:27:00,158.565,1,34.0,"£5,001–£10,000",Repeat,372,1,5,5,11,5391.21
17852.0,114.34,2,53,2011-11-28 12:31:00,2011-11-28 12:36:00,57.17,1,2.0,£0–£500,Repeat,12,5,3,1,9,114.34
17854.0,311.26,2,84,2011-04-26 16:53:00,2011-06-07 16:21:00,155.63,41,0.04878048780487805,£0–£500,Repeat,185,1,3,2,6,311.26
17855.0,208.97,1,197,2010-12-02 09:44:00,2010-12-02 09:44:00,208.97,1,1.0,£0–£500,One-Time,373,1,2,1,4,208.97
17856.0,1418.03,4,842,2011-03-03 11:40:00,2011-12-08 09:40:00,354.5075,279,0.014336917562724014,"£1,001–£2,500",Repeat,2,5,4,4,13,1418.03
17857.0,26879.04,23,19256,2010-12-09 11:35:00,2011-12-05 13:13:00,1168.6539130434783,361,0.06371191135734072,"Above £10,000",Repeat,4,5,5,5,15,26879.040000000005
17858.0,5140.66,12,2694,2010-12-05 13:08:00,2011-12-04 11:56:00,428.3883333333333,363,0.03305785123966942,"£5,001–£10,000",Repeat,6,5,5,5,15,5140.66
17859.0,141.92000000000002,1,102,2011-02-08 10:32:00,2011-02-08 10:32:00,141.92000000000002,1,1.0,£0–£500,One-Time,305,1,2,1,4,141.92000000000002
17860.0,226.45000000000002,1,93,2010-12-06 12:41:00,2010-12-06 12:41:00,226.45000000000002,1,1.0,£0–£500,One-Time,369,1,2,1,4,226.45000000000002
17861.0,2097.88,8,1985,2011-01-24 11:34:00,2011-12-06 16:21:00,262.235,316,0.02531645569620253,"£1,001–£2,500",Repeat,3,5,5,5,15,2097.88
17862.0,330.9,1,100,2011-01-20 12:23:00,2011-01-20 12:23:00,330.9,1,1.0,£0–£500,One-Time,324,1,2,2,5,330.9
17863.0,3160.0,6,2638,2010-12-05 13:21:00,2011-10-11 13:45:00,526.6666666666666,310,0.01935483870967742,"£2,501–£5,000",Repeat,59,3,5,5,13,3160.0
17864.0,554.85,3,706,2011-03-09 11:44:00,2011-11-27 11:15:00,184.95000000000002,262,0.011450381679389313,"£501–£1,000",Repeat,13,5,4,3,12,554.8500000000001
17865.0,10526.32,20,5757,2010-12-10 14:53:00,2011-11-09 12:08:00,526.316,333,0.06006006006006006,"Above £10,000",Repeat,31,4,5,5,14,10526.320000000002
17866.0,329.65,1,174,2011-07-20 11:07:00,2011-07-20 11:07:00,329.65,1,1.0,£0–£500,One-Time,143,2,2,2,6,329.65
17867.0,1157.8700000000001,6,508,2011-02-24 12:25:00,2011-11-09 14:15:00,192.97833333333335,258,0.023255813953488372,"£1,001–£2,500",Repeat,30,4,5,4,13,1157.8700000000001
17869.0,428.18,5,111,2010-12-06 17:16:00,2011-08-24 16:16:00,85.636,260,0.019230769230769232,£0–£500,Repeat,107,2,4,2,8,428.18
17870.0,1865.89,12,1351,2010-12-08 08:12:00,2011-12-07 15:07:00,155.49083333333334,364,0.03296703296703297,"£1,001–£2,500",Repeat,2,5,5,4,14,1865.89
17871.0,155.9,1,182,2011-05-19 11:32:00,2011-05-19 11:32:00,155.9,1,1.0,£0–£500,One-Time,205,1,2,1,4,155.9
17873.0,1848.96,5,1035,2010-12-01 14:54:00,2011-09-20 16:41:00,369.79200000000003,293,0.017064846416382253,"£1,001–£2,500",Repeat,80,2,4,4,10,1848.9600000000003
17874.0,683.46,6,221,2011-03-29 11:25:00,2011-06-07 12:54:00,113.91000000000001,70,0.08571428571428572,"£501–£1,000",Repeat,185,1,5,3,9,683.46
17877.0,237.61,1,98,2011-06-22 13:00:00,2011-06-22 13:00:00,237.61,1,1.0,£0–£500,One-Time,170,2,2,1,5,237.61
17878.0,379.45,1,401,2011-10-27 11:24:00,2011-10-27 11:24:00,379.45,1,1.0,£0–£500,One-Time,44,3,2,2,7,379.45
17879.0,178.51999999999998,1,45,2011-06-19 12:36:00,2011-06-19 12:36:00,178.51999999999998,1,1.0,£0–£500,One-Time,174,2,2,1,5,178.51999999999998
17880.0,458.92,1,314,2010-12-10 10:21:00,2010-12-10 10:21:00,458.92,1,1.0,£0–£500,One-Time,365,1,2,2,5,458.92
17881.0,133.35000000000002,1,32,2011-02-08 17:16:00,2011-02-08 17:16:00,133.35000000000002,1,1.0,£0–£500,One-Time,304,1,2,1,4,133.35000000000002
17883.0,664.34,4,374,2011-04-07 19:16:00,2011-12-06 17:49:00,166.085,242,0.01652892561983471,"£501–£1,000",Repeat,3,5,4,3,12,664.34
17884.0,695.0699999999999,4,817,2010-12-03 12:11:00,2011-12-06 11:33:00,173.76749999999998,367,0.010899182561307902,"£501–£1,000",Repeat,4,5,4,3,12,695.0699999999999
17885.0,156.34,1,110,2011-11-27 14:40:00,2011-11-27 14:40:00,156.34,1,1.0,£0–£500,One-Time,12,5,2,1,8,156.34
17886.0,869.28,3,469,2011-04-04 12:34:00,2011-11-08 10:09:00,289.76,217,0.013824884792626729,"£501–£1,000",Repeat,32,4,4,3,11,869.2800000000001
17887.0,111.35,1,30,2011-08-02 17:29:00,2011-08-02 17:29:00,111.35,1,1.0,£0–£500,One-Time,129,2,2,1,5,111.35
17888.0,716.0,8,973,2010-12-17 13:56:00,2011-11-18 13:45:00,89.5,335,0.023880597014925373,"£501–£1,000",Repeat,21,4,5,3,12,716.0
17889.0,201.37,2,77,2011-01-21 17:14:00,2011-05-11 16:26:00,100.685,109,0.01834862385321101,£0–£500,Repeat,212,1,3,1,5,201.37000000000003
17890.0,586.89,2,402,2010-12-13 15:12:00,2011-01-21 11:19:00,293.445,38,0.05263157894736842,"£501–£1,000",Repeat,323,1,3,3,7,586.89
17891.0,203.85999999999999,1,393,2011-06-30 20:08:00,2011-06-30 20:08:00,203.85999999999999,1,1.0,£0–£500,One-Time,162,2,2,1,5,203.85999999999999
17892.0,244.1,3,109,2011-07-07 12:56:00,2011-10-14 16:49:00,81.36666666666666,99,0.030303030303030304,£0–£500,Repeat,56,3,4,1,8,244.1
17893.0,107.21,1,149,2011-04-28 13:50:00,2011-04-28 13:50:00,107.21,1,1.0,£0–£500,One-Time,225,1,2,1,4,107.21
